date,amount,vendor,location,transaction_type
2024-01-20,4343,Swiggy,Delhi,Online
2024-02-22,9139,Flipkart,Delhi,Online
2024-02-18,4545,Flipkart,Delhi,Online
2024-01-30,8314,Zomato,Bangalore,Food
2024-01-23,5963,Flipkart,Mumbai,Online
2024-02-21,244953,Unknown,Delhi,Online
2024-01-22,6897,Zomato,Mumbai,Transfer
2024-01-31,2303,Swiggy,Mumbai,Transfer
2024-03-01,138834,Unknown,Bangalore,Online
2024-02-26,1504,Zomato,Bangalore,Transfer
2024-02-29,4375,Zomato,Pune,Transfer
2024-01-01,8460,Swiggy,Delhi,Food
2024-02-16,5472,Zomato,Bangalore,Online
2024-02-14,2670,Amazon,Delhi,Transfer
2024-01-30,3127,Swiggy,Pune,Transfer
2024-01-11,2123,Zomato,Mumbai,Online
2024-01-26,3699,Amazon,Delhi,Transfer
2024-01-29,2329,Swiggy,Bangalore,Food
2024-02-13,9464,Swiggy,Bangalore,Food
2024-01-31,4655,Amazon,Pune,Food
2024-02-13,245711,Unknown,Mumbai,Transfer
2024-02-29,3647,Amazon,Pune,Food
2024-02-09,3890,Flipkart,Pune,Food
2024-01-20,1829,Zomato,Mumbai,Food
2024-01-21,1753,Swiggy,Pune,Online
2024-01-26,8284,Zomato,Pune,Food
2024-01-08,2399,Amazon,Delhi,Online
2024-01-29,9325,Swiggy,Bangalore,Online
2024-02-21,6427,Amazon,Bangalore,Online
2024-02-05,4637,Amazon,Mumbai,Online
2024-02-09,4096,Flipkart,Bangalore,Food
2024-01-12,2446,Flipkart,Delhi,Transfer
2024-03-01,809,Amazon,Bangalore,Transfer
2024-02-14,5656,Swiggy,Pune,Food
2024-02-27,2157,Flipkart,Delhi,Food
2024-01-01,6710,Amazon,Delhi,Transfer
2024-01-22,9450,Swiggy,Pune,Transfer
2024-02-10,2293,Zomato,Bangalore,Online
2024-01-06,6847,Amazon,Mumbai,Food
2024-01-21,7981,Amazon,Mumbai,Food
2024-01-04,4490,Flipkart,Delhi,Online
2024-02-03,8137,Flipkart,Mumbai,Online
2024-02-15,2761,Flipkart,Bangalore,Online
2024-02-27,169181,Unknown,Delhi,Transfer
2024-02-19,6830,Zomato,Bangalore,Online
2024-01-14,1979,Swiggy,Mumbai,Transfer
2024-01-30,6885,Amazon,Delhi,Online
2024-01-30,4242,Flipkart,Bangalore,Food
2024-02-03,132088,Unknown,Delhi,Transfer
2024-01-30,3106,Amazon,Delhi,Online
2024-01-11,297306,Unknown,Delhi,Food
2024-01-19,7423,Amazon,Mumbai,Online
2024-02-24,2843,Flipkart,Mumbai,Transfer
2024-02-12,228720,Unknown,Bangalore,Online
2024-01-12,2743,Swiggy,Pune,Transfer
2024-02-10,838,Flipkart,Bangalore,Online
2024-01-27,5475,Flipkart,Delhi,Food
2024-01-12,9388,Amazon,Delhi,Food
2024-02-16,7400,Flipkart,Bangalore,Transfer
2024-02-24,67150,Unknown,Pune,Transfer
2024-02-04,187052,Unknown,Bangalore,Transfer
2024-02-17,8685,Amazon,Mumbai,Online
2024-02-03,157668,Unknown,Mumbai,Food
2024-01-23,9193,Zomato,Pune,Online
2024-02-07,8988,Amazon,Pune,Food
2024-01-03,78412,Unknown,Bangalore,Food
2024-01-04,7846,Zomato,Bangalore,Online
2024-01-31,9692,Amazon,Bangalore,Food
2024-01-31,6539,Flipkart,Pune,Food
2024-02-12,8136,Swiggy,Delhi,Food
2024-01-19,86426,Unknown,Delhi,Food
2024-01-09,178491,Unknown,Delhi,Transfer
2024-01-13,6557,Amazon,Pune,Food
2024-02-20,2830,Zomato,Mumbai,Online
2024-01-15,7223,Zomato,Delhi,Food
2024-01-17,6176,Flipkart,Pune,Online
2024-01-01,3178,Swiggy,Pune,Food
2024-02-10,7599,Zomato,Delhi,Online
2024-01-23,8837,Flipkart,Delhi,Food
2024-01-27,4619,Flipkart,Bangalore,Online
2024-01-26,4613,Flipkart,Pune,Transfer
2024-02-04,50453,Unknown,Delhi,Food
2024-02-05,9361,Flipkart,Delhi,Transfer
2024-02-07,211608,Unknown,Pune,Food
2024-01-31,9649,Zomato,Pune,Transfer
2024-03-01,683,Amazon,Bangalore,Food
2024-02-28,3640,Zomato,Pune,Online
2024-02-26,638,Flipkart,Pune,Online
2024-01-29,286343,Unknown,Pune,Food
2024-02-06,266905,Unknown,Pune,Transfer
2024-01-13,9845,Flipkart,Mumbai,Food
2024-02-09,8895,Zomato,Mumbai,Transfer
2024-02-07,2431,Swiggy,Bangalore,Online
2024-02-12,7550,Amazon,Bangalore,Food
2024-01-03,2907,Amazon,Pune,Food
2024-01-11,4997,Zomato,Pune,Online
2024-01-01,1919,Flipkart,Mumbai,Transfer
2024-01-27,7825,Swiggy,Mumbai,Online
2024-02-05,60790,Unknown,Bangalore,Food
2024-01-20,124096,Unknown,Pune,Online
2024-01-08,5330,Amazon,Delhi,Food
2024-01-11,3027,Amazon,Bangalore,Transfer
2024-01-24,672,Flipkart,Bangalore,Food
2024-01-30,9275,Swiggy,Mumbai,Online
2024-02-04,8592,Flipkart,Delhi,Transfer
2024-01-07,6768,Swiggy,Pune,Online
2024-02-11,202761,Unknown,Delhi,Transfer
2024-02-19,5221,Flipkart,Bangalore,Online
2024-02-24,3016,Zomato,Mumbai,Online
2024-01-10,6758,Flipkart,Mumbai,Transfer
2024-01-26,5979,Zomato,Delhi,Food
2024-01-06,6865,Zomato,Pune,Food
2024-02-25,3833,Swiggy,Bangalore,Food
2024-01-02,4203,Flipkart,Pune,Food
2024-02-16,7619,Zomato,Pune,Transfer
2024-02-06,3133,Flipkart,Delhi,Online
2024-01-31,9579,Zomato,Mumbai,Online
2024-01-04,746,Zomato,Delhi,Food
2024-01-25,1455,Flipkart,Bangalore,Transfer
2024-01-09,5134,Amazon,Mumbai,Transfer
2024-01-04,5794,Amazon,Mumbai,Transfer
2024-01-24,274076,Unknown,Bangalore,Online
2024-02-28,3581,Swiggy,Pune,Food
2024-01-23,5046,Swiggy,Pune,Transfer
2024-02-03,194961,Unknown,Pune,Online
2024-02-20,1244,Amazon,Mumbai,Food
2024-02-02,7458,Flipkart,Pune,Transfer
2024-02-01,299759,Unknown,Mumbai,Transfer
2024-02-18,84879,Unknown,Pune,Online
2024-02-21,2177,Zomato,Pune,Food
2024-01-20,2162,Amazon,Pune,Online
2024-02-11,2694,Swiggy,Pune,Online
2024-01-24,4666,Zomato,Pune,Online
2024-02-13,4410,Zomato,Mumbai,Food
2024-02-24,6278,Swiggy,Pune,Transfer
2024-01-05,7555,Zomato,Pune,Transfer
2024-01-30,4036,Flipkart,Mumbai,Transfer
2024-02-24,5494,Amazon,Delhi,Transfer
2024-01-06,65133,Unknown,Bangalore,Food
2024-01-16,936,Swiggy,Mumbai,Online
2024-01-16,2936,Swiggy,Pune,Transfer
2024-01-26,4155,Flipkart,Mumbai,Food
2024-02-26,9844,Amazon,Pune,Food
2024-02-07,77828,Unknown,Mumbai,Transfer
2024-02-03,7638,Swiggy,Delhi,Transfer
2024-02-06,119803,Unknown,Bangalore,Food
2024-01-24,7054,Zomato,Pune,Online
2024-01-13,7389,Amazon,Delhi,Food
2024-01-05,5987,Zomato,Mumbai,Food
2024-02-06,2479,Amazon,Pune,Transfer
2024-02-05,5792,Zomato,Bangalore,Online
2024-01-31,8095,Flipkart,Bangalore,Transfer
2024-02-20,6269,Swiggy,Bangalore,Online
2024-02-28,5948,Zomato,Delhi,Transfer
2024-02-04,5008,Swiggy,Delhi,Online
2024-01-11,1193,Zomato,Mumbai,Transfer
2024-01-19,9291,Zomato,Pune,Transfer
2024-01-12,7266,Flipkart,Delhi,Food
2024-02-06,1140,Zomato,Delhi,Transfer
2024-02-07,5882,Flipkart,Pune,Online
2024-02-29,8135,Swiggy,Pune,Transfer
2024-02-27,3245,Amazon,Pune,Transfer
2024-01-22,261434,Unknown,Mumbai,Transfer
2024-02-23,206682,Unknown,Pune,Food
2024-01-31,6157,Flipkart,Delhi,Online
2024-01-04,63467,Unknown,Delhi,Transfer
2024-01-12,3999,Swiggy,Delhi,Transfer
2024-02-01,3547,Amazon,Mumbai,Transfer
2024-02-25,523,Amazon,Delhi,Food
2024-01-01,4092,Flipkart,Bangalore,Transfer
2024-01-25,249593,Unknown,Delhi,Online
2024-02-01,5256,Flipkart,Mumbai,Transfer
2024-02-29,3000,Flipkart,Mumbai,Transfer
2024-01-19,8930,Swiggy,Delhi,Online
2024-02-12,78189,Unknown,Mumbai,Online
2024-02-17,3895,Zomato,Delhi,Transfer
2024-02-17,8432,Zomato,Delhi,Online
2024-01-08,7924,Swiggy,Mumbai,Online
2024-01-14,5771,Zomato,Mumbai,Transfer
2024-01-05,3374,Swiggy,Mumbai,Online
2024-02-07,588,Zomato,Bangalore,Food
2024-01-19,4958,Swiggy,Mumbai,Transfer
2024-02-15,3737,Swiggy,Pune,Food
2024-02-29,260982,Unknown,Bangalore,Transfer
2024-02-06,166770,Unknown,Mumbai,Online
2024-02-14,6481,Amazon,Mumbai,Online
2024-02-04,6310,Zomato,Mumbai,Online
2024-01-20,125834,Unknown,Delhi,Transfer
2024-02-12,7045,Swiggy,Pune,Transfer
2024-02-13,92896,Unknown,Bangalore,Food
2024-02-01,4834,Swiggy,Bangalore,Online
2024-02-16,101800,Unknown,Delhi,Food
2024-02-03,8223,Flipkart,Mumbai,Transfer
2024-01-15,192981,Unknown,Mumbai,Transfer
2024-02-14,1210,Zomato,Pune,Online
2024-02-11,1352,Amazon,Delhi,Food
2024-01-06,151201,Unknown,Bangalore,Online
2024-02-19,74505,Unknown,Delhi,Online
2024-01-24,6529,Zomato,Pune,Transfer
2024-01-19,6965,Swiggy,Delhi,Transfer
2024-02-18,6575,Flipkart,Mumbai,Food
2024-01-21,6090,Amazon,Mumbai,Food
2024-01-04,7376,Flipkart,Delhi,Food
2024-01-01,6278,Swiggy,Bangalore,Transfer
2024-02-29,2140,Zomato,Pune,Food
2024-01-23,207316,Unknown,Pune,Transfer
2024-01-18,2166,Zomato,Delhi,Transfer
2024-02-07,4116,Zomato,Pune,Online
2024-02-03,195068,Unknown,Mumbai,Online
2024-01-04,282146,Unknown,Delhi,Food
2024-01-25,3643,Zomato,Pune,Food
2024-01-11,4216,Flipkart,Bangalore,Online
2024-01-05,116114,Unknown,Delhi,Online
2024-01-20,3103,Flipkart,Delhi,Transfer
2024-01-18,260234,Unknown,Mumbai,Transfer
2024-02-27,7962,Amazon,Bangalore,Food
2024-01-13,1061,Flipkart,Delhi,Online
2024-02-10,1036,Zomato,Pune,Transfer
2024-01-01,276699,Unknown,Pune,Transfer
2024-02-11,261651,Unknown,Delhi,Transfer
2024-02-27,7118,Flipkart,Mumbai,Food
2024-02-08,8948,Amazon,Mumbai,Transfer
2024-01-05,5219,Swiggy,Mumbai,Transfer
2024-02-14,214928,Unknown,Bangalore,Online
2024-02-03,154079,Unknown,Bangalore,Food
2024-02-07,5515,Swiggy,Mumbai,Transfer
2024-01-25,241431,Unknown,Delhi,Transfer
2024-02-28,4306,Flipkart,Pune,Food
2024-01-26,9184,Zomato,Pune,Food
2024-02-04,4951,Swiggy,Pune,Online
2024-02-20,282353,Unknown,Mumbai,Transfer
2024-02-15,2882,Amazon,Mumbai,Online
2024-01-23,9378,Flipkart,Mumbai,Transfer
2024-02-11,79595,Unknown,Bangalore,Food
2024-02-06,8019,Zomato,Delhi,Food
2024-01-08,159778,Unknown,Mumbai,Transfer
2024-02-17,4799,Swiggy,Mumbai,Online
2024-02-07,7782,Flipkart,Bangalore,Online
2024-01-17,6474,Flipkart,Mumbai,Transfer
2024-01-21,277100,Unknown,Pune,Transfer
2024-01-01,205230,Unknown,Mumbai,Transfer
2024-02-17,8097,Zomato,Mumbai,Online
2024-01-17,4443,Zomato,Bangalore,Food
2024-02-12,9952,Swiggy,Bangalore,Food
2024-01-14,9146,Swiggy,Mumbai,Online
2024-02-11,7081,Swiggy,Pune,Food
2024-01-10,7544,Flipkart,Mumbai,Food
2024-01-31,216907,Unknown,Mumbai,Food
2024-01-08,163527,Unknown,Mumbai,Transfer
2024-02-17,2695,Flipkart,Pune,Food
2024-02-11,8262,Flipkart,Bangalore,Online
2024-01-02,203390,Unknown,Mumbai,Food
2024-01-03,2512,Amazon,Mumbai,Food
2024-02-18,5056,Zomato,Bangalore,Food
2024-01-13,9250,Swiggy,Bangalore,Food
2024-01-04,5155,Flipkart,Pune,Food
2024-01-13,9573,Amazon,Bangalore,Food
2024-02-01,4722,Swiggy,Mumbai,Online
2024-02-14,1106,Swiggy,Bangalore,Transfer
2024-01-21,5753,Zomato,Bangalore,Online
2024-02-15,7654,Flipkart,Mumbai,Food
2024-02-21,693,Flipkart,Pune,Transfer
2024-02-29,107735,Unknown,Bangalore,Online
2024-02-04,8958,Swiggy,Bangalore,Online
2024-02-26,8275,Flipkart,Pune,Online
2024-02-28,271755,Unknown,Delhi,Online
2024-01-03,5965,Amazon,Delhi,Online
2024-02-28,962,Zomato,Delhi,Transfer
2024-01-29,299164,Unknown,Mumbai,Food
2024-02-20,610,Flipkart,Mumbai,Transfer
2024-01-10,7396,Swiggy,Bangalore,Transfer
2024-01-10,2779,Swiggy,Delhi,Food
2024-02-11,4060,Swiggy,Mumbai,Food
2024-02-09,6195,Zomato,Bangalore,Online
2024-01-30,2021,Amazon,Pune,Food
2024-02-08,1263,Amazon,Bangalore,Transfer
2024-02-11,233439,Unknown,Bangalore,Food
2024-02-20,5086,Amazon,Pune,Online
2024-02-22,5224,Amazon,Bangalore,Transfer
2024-01-29,9251,Swiggy,Delhi,Transfer
2024-01-01,3558,Zomato,Bangalore,Food
2024-01-09,224641,Unknown,Delhi,Transfer
2024-02-18,832,Swiggy,Mumbai,Food
2024-02-04,2855,Zomato,Mumbai,Online
2024-01-01,5812,Amazon,Pune,Online
2024-02-21,958,Zomato,Pune,Online
2024-01-16,3616,Swiggy,Delhi,Online
2024-01-10,2327,Swiggy,Pune,Food
2024-01-16,2106,Amazon,Delhi,Food
2024-01-25,73989,Unknown,Pune,Food
2024-01-04,8297,Amazon,Delhi,Online
2024-02-23,8211,Amazon,Bangalore,Food
2024-01-06,164688,Unknown,Mumbai,Food
2024-02-11,274263,Unknown,Bangalore,Transfer
2024-02-21,2672,Flipkart,Bangalore,Transfer
2024-02-22,7219,Flipkart,Pune,Food
2024-01-26,9298,Zomato,Pune,Food
2024-01-15,8252,Amazon,Mumbai,Transfer
2024-02-23,7072,Flipkart,Mumbai,Online
2024-02-08,9082,Zomato,Pune,Food
2024-02-20,3392,Flipkart,Mumbai,Transfer
2024-02-11,210877,Unknown,Delhi,Transfer
2024-01-02,3401,Swiggy,Mumbai,Transfer
2024-01-02,77745,Unknown,Mumbai,Online
2024-02-24,988,Amazon,Mumbai,Transfer
2024-01-03,3308,Zomato,Pune,Food
2024-02-03,4216,Swiggy,Bangalore,Food
2024-02-04,4770,Zomato,Bangalore,Online
2024-01-07,9953,Swiggy,Delhi,Food
2024-01-23,3757,Amazon,Delhi,Food
2024-02-12,104073,Unknown,Bangalore,Online
2024-02-13,121109,Unknown,Pune,Food
2024-02-10,6162,Amazon,Mumbai,Online
2024-02-14,225823,Unknown,Mumbai,Food
2024-01-02,730,Amazon,Mumbai,Food
2024-02-16,60438,Unknown,Delhi,Transfer
2024-02-07,70385,Unknown,Pune,Food
2024-02-19,219015,Unknown,Mumbai,Food
2024-02-09,6842,Swiggy,Mumbai,Transfer
2024-01-18,7040,Swiggy,Bangalore,Online
2024-02-24,3637,Flipkart,Delhi,Food
2024-02-03,8288,Flipkart,Delhi,Food
2024-02-10,7250,Zomato,Mumbai,Online
2024-01-16,2444,Amazon,Mumbai,Transfer
2024-02-14,214109,Unknown,Pune,Food
2024-02-01,256061,Unknown,Delhi,Food
2024-01-24,6675,Flipkart,Pune,Transfer
2024-02-05,3324,Flipkart,Delhi,Online
2024-01-21,8966,Flipkart,Delhi,Food
2024-02-11,237138,Unknown,Mumbai,Online
2024-01-06,7452,Zomato,Delhi,Food
2024-03-01,1982,Flipkart,Bangalore,Online
2024-02-28,3958,Zomato,Pune,Food
2024-01-04,4458,Amazon,Delhi,Food
2024-02-16,2050,Zomato,Bangalore,Transfer
2024-02-18,8904,Amazon,Pune,Transfer
2024-02-28,191006,Unknown,Mumbai,Food
2024-02-09,5724,Swiggy,Bangalore,Online
2024-01-10,2999,Zomato,Delhi,Food
2024-01-16,5947,Flipkart,Delhi,Transfer
2024-02-19,1343,Flipkart,Mumbai,Transfer
2024-01-13,238984,Unknown,Bangalore,Online
2024-01-27,2856,Zomato,Mumbai,Transfer
2024-01-31,1837,Amazon,Pune,Food
2024-01-13,616,Flipkart,Pune,Food
2024-01-08,9144,Flipkart,Bangalore,Transfer
2024-01-18,58458,Unknown,Mumbai,Food
2024-01-03,143891,Unknown,Mumbai,Transfer
2024-01-18,282972,Unknown,Bangalore,Online
2024-01-03,4001,Flipkart,Delhi,Transfer
2024-02-08,162174,Unknown,Bangalore,Online
2024-01-03,1486,Swiggy,Mumbai,Food
2024-01-16,9786,Swiggy,Delhi,Food
2024-02-05,9608,Amazon,Pune,Online
2024-02-06,2917,Flipkart,Delhi,Online
2024-01-01,3053,Swiggy,Mumbai,Food
2024-01-17,3212,Swiggy,Delhi,Online
2024-01-19,119856,Unknown,Bangalore,Transfer
2024-02-29,5409,Flipkart,Bangalore,Transfer
2024-02-16,7045,Flipkart,Pune,Transfer
2024-01-25,2963,Swiggy,Mumbai,Food
2024-01-13,5006,Swiggy,Mumbai,Food
2024-01-22,3964,Swiggy,Pune,Transfer
2024-01-05,161914,Unknown,Pune,Food
2024-02-08,6874,Zomato,Delhi,Online
2024-01-07,5956,Swiggy,Mumbai,Online
2024-01-24,3759,Flipkart,Pune,Food
2024-01-17,7108,Flipkart,Pune,Transfer
2024-01-17,6568,Swiggy,Mumbai,Transfer
2024-02-11,7208,Zomato,Bangalore,Online
2024-02-25,5842,Flipkart,Pune,Online
2024-02-27,4353,Swiggy,Mumbai,Food
2024-02-19,1145,Swiggy,Mumbai,Food
2024-01-14,7634,Flipkart,Pune,Food
2024-02-07,4960,Swiggy,Pune,Online
2024-02-08,7946,Zomato,Delhi,Online
2024-01-13,8630,Flipkart,Pune,Food
2024-01-13,9222,Amazon,Mumbai,Online
2024-02-16,6737,Flipkart,Pune,Transfer
2024-01-01,228756,Unknown,Pune,Transfer
2024-01-16,216258,Unknown,Pune,Food
2024-02-15,9728,Zomato,Pune,Online
2024-01-27,1723,Flipkart,Pune,Transfer
2024-02-21,2591,Zomato,Bangalore,Transfer
2024-01-27,619,Swiggy,Pune,Food
2024-02-21,62823,Unknown,Pune,Food
2024-01-04,3814,Amazon,Mumbai,Food
2024-01-16,6916,Zomato,Mumbai,Transfer
2024-02-19,3239,Amazon,Mumbai,Food
2024-02-29,3356,Flipkart,Mumbai,Food
2024-02-05,9722,Flipkart,Pune,Transfer
2024-01-13,7600,Swiggy,Pune,Food
2024-01-02,2685,Zomato,Mumbai,Transfer
2024-02-09,2801,Amazon,Bangalore,Transfer
2024-02-07,5289,Swiggy,Mumbai,Food
2024-01-04,1292,Amazon,Bangalore,Food
2024-01-19,149024,Unknown,Pune,Food
2024-01-30,2633,Amazon,Bangalore,Online
2024-01-19,263063,Unknown,Mumbai,Transfer
2024-01-28,238895,Unknown,Mumbai,Food
2024-02-14,4218,Amazon,Bangalore,Food
2024-01-10,231973,Unknown,Pune,Transfer
2024-01-10,4920,Swiggy,Mumbai,Food
2024-01-18,1712,Swiggy,Bangalore,Transfer
2024-01-17,1393,Flipkart,Mumbai,Food
2024-01-09,8573,Zomato,Bangalore,Online
2024-01-16,9152,Zomato,Bangalore,Transfer
2024-01-16,4828,Flipkart,Pune,Transfer
2024-02-20,9772,Swiggy,Bangalore,Online
2024-02-21,8796,Amazon,Mumbai,Transfer
2024-01-29,9494,Amazon,Mumbai,Online
2024-02-04,255673,Unknown,Bangalore,Online
2024-01-23,5495,Amazon,Bangalore,Transfer
2024-02-23,4395,Flipkart,Delhi,Food
2024-01-17,5006,Flipkart,Bangalore,Food
2024-01-26,786,Flipkart,Bangalore,Online
2024-01-07,568,Swiggy,Mumbai,Online
2024-02-28,2092,Swiggy,Mumbai,Transfer
2024-02-03,5081,Flipkart,Mumbai,Transfer
2024-01-08,1237,Amazon,Delhi,Food
2024-01-24,845,Swiggy,Bangalore,Online
2024-01-23,145256,Unknown,Bangalore,Online
2024-01-27,1705,Swiggy,Pune,Transfer
2024-02-15,8643,Flipkart,Pune,Food
2024-02-12,8784,Swiggy,Pune,Food
2024-01-31,66792,Unknown,Delhi,Transfer
2024-02-03,4531,Swiggy,Mumbai,Transfer
2024-01-15,5093,Zomato,Delhi,Online
2024-01-27,3860,Swiggy,Bangalore,Transfer
2024-02-10,5612,Zomato,Bangalore,Transfer
2024-02-27,7657,Zomato,Delhi,Online
2024-02-13,2683,Flipkart,Delhi,Food
2024-01-28,136446,Unknown,Delhi,Food
2024-02-20,1219,Flipkart,Pune,Food
2024-02-08,263963,Unknown,Pune,Food
2024-02-06,4811,Amazon,Pune,Food
2024-01-19,5108,Amazon,Delhi,Online
2024-01-02,543,Flipkart,Bangalore,Food
2024-01-31,2823,Amazon,Mumbai,Online
2024-02-14,8320,Flipkart,Bangalore,Food
2024-01-15,3815,Zomato,Mumbai,Transfer
2024-02-15,9927,Zomato,Delhi,Food
2024-02-08,9711,Flipkart,Mumbai,Food
2024-02-12,5824,Zomato,Mumbai,Food
2024-01-07,1669,Zomato,Pune,Online
2024-01-28,3628,Zomato,Delhi,Food
2024-01-09,6750,Amazon,Pune,Online
2024-02-22,823,Flipkart,Delhi,Transfer
2024-01-29,9642,Amazon,Pune,Transfer
2024-02-04,7033,Swiggy,Delhi,Online
2024-02-21,128901,Unknown,Mumbai,Online
2024-01-16,3585,Amazon,Mumbai,Food
2024-02-12,4729,Zomato,Pune,Transfer
2024-02-11,5393,Amazon,Mumbai,Transfer
2024-02-10,8005,Swiggy,Pune,Transfer
2024-01-01,2857,Amazon,Bangalore,Transfer
2024-01-09,55768,Unknown,Bangalore,Transfer
2024-03-01,4049,Flipkart,Pune,Food
2024-01-03,5399,Zomato,Mumbai,Transfer
2024-02-22,4242,Swiggy,Mumbai,Online
2024-02-09,81124,Unknown,Pune,Online
2024-01-06,7635,Swiggy,Pune,Transfer
2024-02-15,6452,Flipkart,Pune,Food
2024-01-31,6527,Zomato,Mumbai,Food
2024-01-27,3124,Zomato,Pune,Online
2024-02-25,4325,Amazon,Bangalore,Online
2024-01-01,6354,Amazon,Delhi,Food
2024-02-25,957,Swiggy,Delhi,Transfer
2024-02-27,56266,Unknown,Mumbai,Online
2024-01-11,4247,Amazon,Delhi,Food
2024-01-26,5063,Swiggy,Bangalore,Online
2024-01-27,7305,Zomato,Mumbai,Online
2024-01-29,6711,Zomato,Pune,Transfer
2024-01-25,6450,Zomato,Pune,Online
2024-02-11,8446,Zomato,Bangalore,Online
2024-01-08,8010,Zomato,Mumbai,Food
2024-02-06,6862,Zomato,Delhi,Transfer
2024-02-04,8196,Zomato,Bangalore,Food
2024-02-01,156456,Unknown,Pune,Food
2024-02-15,3847,Amazon,Mumbai,Food
2024-02-01,4794,Amazon,Bangalore,Transfer
2024-02-16,5006,Flipkart,Mumbai,Online
2024-01-01,111108,Unknown,Pune,Transfer
2024-01-08,2624,Swiggy,Delhi,Online
2024-01-07,6522,Amazon,Bangalore,Online
2024-02-27,8655,Amazon,Pune,Food
2024-01-18,5916,Amazon,Bangalore,Food
2024-01-11,1383,Flipkart,Bangalore,Food
2024-02-29,133318,Unknown,Delhi,Food
2024-02-06,4646,Flipkart,Pune,Online
2024-01-05,274259,Unknown,Mumbai,Transfer
2024-02-11,3366,Flipkart,Delhi,Food
2024-01-06,6007,Amazon,Mumbai,Food
2024-01-10,135331,Unknown,Delhi,Transfer
2024-02-01,9912,Amazon,Delhi,Transfer
2024-02-14,3159,Swiggy,Mumbai,Transfer
2024-01-16,62265,Unknown,Delhi,Online
2024-02-15,7284,Swiggy,Bangalore,Transfer
2024-02-24,2805,Swiggy,Bangalore,Online
2024-02-04,54863,Unknown,Delhi,Food
2024-01-18,4291,Zomato,Bangalore,Transfer
2024-01-10,2841,Swiggy,Mumbai,Transfer
2024-01-09,4608,Flipkart,Delhi,Food
2024-01-08,5724,Swiggy,Pune,Food
2024-02-09,7881,Amazon,Delhi,Food
2024-01-15,248734,Unknown,Pune,Food
2024-01-13,60705,Unknown,Pune,Online
2024-01-02,7410,Flipkart,Delhi,Online
2024-02-07,179876,Unknown,Pune,Food
2024-01-19,262689,Unknown,Mumbai,Online
2024-01-24,2528,Swiggy,Delhi,Food
2024-01-25,3878,Amazon,Mumbai,Transfer
2024-02-28,64368,Unknown,Bangalore,Food
2024-01-14,2041,Amazon,Bangalore,Food
2024-01-17,200610,Unknown,Delhi,Online
2024-02-09,274945,Unknown,Mumbai,Food
2024-01-27,2602,Amazon,Bangalore,Online
2024-02-09,1310,Flipkart,Delhi,Online
2024-02-13,2123,Amazon,Mumbai,Online
2024-02-14,580,Swiggy,Delhi,Food
2024-02-07,8055,Swiggy,Bangalore,Food
2024-01-17,4101,Flipkart,Mumbai,Transfer
2024-01-23,8903,Flipkart,Mumbai,Online
2024-01-13,7657,Flipkart,Delhi,Food
2024-01-22,3435,Amazon,Pune,Online
2024-01-24,9261,Zomato,Pune,Online
2024-02-11,9271,Zomato,Bangalore,Food
2024-03-01,7941,Flipkart,Delhi,Transfer
2024-01-03,2112,Amazon,Delhi,Online
2024-02-23,9933,Swiggy,Mumbai,Food
2024-02-25,5529,Zomato,Delhi,Food
2024-01-16,3782,Amazon,Pune,Online
2024-02-21,170063,Unknown,Mumbai,Food
2024-02-09,6176,Amazon,Bangalore,Transfer
2024-02-29,1637,Zomato,Mumbai,Online
2024-01-06,211663,Unknown,Bangalore,Food
2024-02-10,9323,Flipkart,Delhi,Transfer
2024-02-08,2092,Zomato,Bangalore,Food
2024-01-30,606,Amazon,Delhi,Food
2024-01-05,6193,Amazon,Pune,Online
2024-01-17,2971,Zomato,Mumbai,Online
2024-01-23,8434,Zomato,Mumbai,Online
2024-01-23,8537,Amazon,Pune,Food
2024-02-29,120575,Unknown,Bangalore,Online
2024-02-23,8848,Swiggy,Bangalore,Online
2024-01-11,1056,Flipkart,Bangalore,Transfer
2024-01-27,4215,Flipkart,Delhi,Online
2024-02-22,1508,Zomato,Pune,Transfer
2024-02-26,975,Amazon,Bangalore,Food
2024-02-22,79512,Unknown,Pune,Online
2024-02-29,6534,Flipkart,Bangalore,Online
2024-02-01,6597,Swiggy,Bangalore,Food
2024-02-22,1556,Amazon,Mumbai,Online
2024-02-04,173133,Unknown,Bangalore,Transfer
2024-01-28,55874,Unknown,Bangalore,Food
2024-02-21,1391,Swiggy,Mumbai,Food
2024-02-26,739,Amazon,Delhi,Online
2024-01-11,250336,Unknown,Bangalore,Food
2024-02-19,581,Flipkart,Bangalore,Online
2024-01-07,3221,Amazon,Mumbai,Transfer
2024-02-26,4275,Swiggy,Delhi,Online
2024-01-10,4521,Flipkart,Mumbai,Transfer
2024-02-07,9246,Flipkart,Bangalore,Online
2024-02-25,5822,Flipkart,Delhi,Transfer
2024-01-05,5927,Amazon,Pune,Online
2024-01-06,8452,Swiggy,Delhi,Food
2024-01-26,2582,Amazon,Bangalore,Transfer
2024-02-23,2014,Amazon,Bangalore,Online
2024-02-14,66057,Unknown,Delhi,Transfer
2024-02-25,9814,Swiggy,Pune,Food
2024-02-17,3468,Amazon,Delhi,Food
2024-01-19,6157,Amazon,Delhi,Transfer
2024-02-01,5089,Amazon,Bangalore,Food
2024-01-10,4308,Amazon,Bangalore,Food
2024-02-18,2824,Swiggy,Bangalore,Online
2024-01-18,5585,Swiggy,Bangalore,Food
